https://www.autotie.fi/vaihtoautot/Mercedes-Benz/E/CXyFhn8TbaipbZbwX27Brg%3d%3d,Mercedes-Benz E,71900,26000,2017
https://www.autotie.fi/vaihtoautot/Volvo/V60/aJhnccmHrRw%3d,Volvo V60,49854,100,2019
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/E/PNbUsShj9uA4WN-DS9acvg%3d%3d,Mercedes-Benz E,37500,46000,2015
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/GLA/oPOdFDClOWtHd-jRmc0QGQ%3d%3d,Mercedes-Benz GLA,35900,35000,2016
https://www.autotie.fi/vaihtoautot/Skoda/Octavia/wVcdrcnuAE4%3d,Skoda Octavia,26900,77000,2015
https://www.autotie.fi/vaihtoautot/Volvo/XC90/ZBNmV8XVbxI%3d,Volvo XC90,69800,85000,2016
https://www.autotie.fi/vaihtoautot/Volvo/XC60/lishL2nIU3U%3d,Volvo XC60,64800,20000,2018
https://www.autotie.fi/vaihtoautot/Volvo/V60/jRfhQL9uyME%3d,Volvo V60,49854,100,2019
https://www.autotie.fi/vaihtoautot/Volvo/V60/iixXWrbtQBk%3d,Volvo V60,49854,1000,2019
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/E/eDlNPEu3dHOApBrDkoK4cg%3d%3d,Mercedes-Benz E,49600,12000,2018
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/A/e_OzG2g0jvg%3d,Mercedes-Benz A,26380,83000,2014
https://www.autotie.fi/vaihtoautot/Volvo/V60/bXZZ_gSzo0c%3d,Volvo V60,28800,79000,2016
https://www.autotie.fi/vaihtoautot/Volvo/V60/yo7Zuczw_L0%3d,Volvo V60,49854,1000,2019
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/E/RC2DUeqOH4c%3d,Mercedes-Benz E,16990,318000,2010
https://www.autotie.fi/vaihtoautot/SEAT/Altea/FJiOWV_6g9c%3d,SEAT Altea,4290,214000,2008
https://www.autotie.fi/vaihtoautot/Mercedes-Benz/GLC/N6KR7auEBqE%3d,Mercedes-Benz GLC,52800,64000,2015
https://www.autotie.fi/vaihtoautot/Volvo/V60%20Cross%20Country/9kXgOKyzE2o%3d,Volvo V60 Cross Country,36900,43000,2016
